timestamp,month,hour,T_amb,GHI,DNI,DHI,wind_speed,RH
2018-01-01 00:00:00,1,0,3.68,0.0,-0.0,0.0,0.58,83.49
2018-01-01 01:00:00,1,1,4.37,0.0,-0.0,0.0,0.59,82.28
2018-01-01 02:00:00,1,2,5.05,0.0,-0.0,0.0,0.61,81.08
2018-01-01 03:00:00,1,3,5.74,0.0,-0.0,0.0,0.62,79.88
2018-01-01 04:00:00,1,4,6.42,0.0,-0.0,0.0,0.63,78.68
2018-01-01 05:00:00,1,5,7.11,64.0,54.35,56.0,0.64,77.48
2018-01-01 06:00:00,1,6,7.79,37.0,0.0,37.0,0.65,76.27
2018-01-01 07:00:00,1,7,8.48,66.0,0.0,66.0,0.66,75.07
2018-01-01 08:00:00,1,8,9.3,65.0,0.0,65.0,1.17,74.15
2018-01-01 09:00:00,1,9,9.35,82.0,0.0,82.0,1.45,76.95
2018-01-01 10:00:00,1,10,9.17,121.0,0.0,121.0,1.38,76.95
2018-01-01 11:00:00,1,11,9.52,179.0,69.63,155.0,1.17,74.2
2018-01-01 12:00:00,1,12,9.42,22.0,0.0,22.0,1.38,76.95
2018-01-01 13:00:00,1,13,8.42,5.0,0.0,5.0,1.31,82.75
2018-01-01 14:00:00,1,14,7.19,0.0,-0.0,0.0,1.1,89.0
2018-01-01 15:00:00,1,15,6.53,0.0,-0.0,0.0,0.76,92.35
2018-01-01 16:00:00,1,16,6.22,0.0,-0.0,0.0,0.48,95.8
2018-01-01 17:00:00,1,17,5.4,0.0,-0.0,0.0,0.69,99.4
2018-01-01 18:00:00,1,18,4.75,0.0,-0.0,0.0,0.9,99.4
2018-01-01 19:00:00,1,19,4.85,0.0,-0.0,0.0,0.55,99.4
2018-01-01 20:00:00,1,20,4.1,0.0,-0.0,0.0,0.76,99.4
2018-01-01 21:00:00,1,21,3.78,0.0,-0.0,0.0,0.69,99.4
2018-01-01 22:00:00,1,22,3.31,0.0,-0.0,0.0,0.76,99.4
2018-01-01 23:00:00,1,23,3.02,0.0,-0.0,0.0,0.9,95.7
2018-01-02 00:00:00,1,0,3.66,0.0,-0.0,0.0,0.69,95.7
2018-01-02 01:00:00,1,1,4.5,0.0,-0.0,0.0,0.41,95.75
2018-01-02 02:00:00,1,2,4.79,0.0,-0.0,0.0,0.21,99.4
2018-01-02 03:00:00,1,3,4.89,0.0,-0.0,0.0,0.14,99.4
2018-01-02 04:00:00,1,4,4.96,0.0,-0.0,0.0,0.41,95.75
2018-01-02 05:00:00,1,5,4.83,10.0,0.0,10.0,0.69,99.4
2018-01-02 06:00:00,1,6,5.88,23.0,0.0,23.0,0.76,99.4
2018-01-02 07:00:00,1,7,6.63,243.0,138.06,189.0,1.03,95.8
2018-01-02 08:00:00,1,8,7.24,107.0,0.0,107.0,1.03,95.8
2018-01-02 09:00:00,1,9,7.33,128.0,0.0,128.0,1.1,95.8
2018-01-02 10:00:00,1,10,7.54,93.0,0.0,93.0,1.31,95.8
2018-01-02 11:00:00,1,11,7.15,56.0,0.0,56.0,1.31,95.8
2018-01-02 12:00:00,1,12,6.56,61.0,0.0,61.0,1.17,95.8
2018-01-02 13:00:00,1,13,5.95,22.0,0.0,22.0,0.97,95.8
2018-01-02 14:00:00,1,14,5.39,0.0,-0.0,0.0,0.62,99.4
2018-01-02 15:00:00,1,15,5.02,0.0,-0.0,0.0,0.14,95.75
2018-01-02 16:00:00,1,16,4.58,0.0,-0.0,0.0,0.34,99.4
2018-01-02 17:00:00,1,17,4.45,0.0,-0.0,0.0,0.69,95.75
2018-01-02 18:00:00,1,18,4.35,0.0,-0.0,0.0,0.83,99.4
2018-01-02 19:00:00,1,19,3.87,0.0,-0.0,0.0,0.69,99.4
2018-01-02 20:00:00,1,20,3.51,0.0,-0.0,0.0,0.76,95.7
2018-01-02 21:00:00,1,21,3.24,0.0,-0.0,0.0,0.97,99.4
2018-01-02 22:00:00,1,22,2.69,0.0,-0.0,0.0,1.17,99.4
2018-01-02 23:00:00,1,23,2.34,0.0,-0.0,0.0,1.38,99.4
2018-01-03 00:00:00,1,0,1.87,0.0,-0.0,0.0,1.59,95.65
2018-01-03 01:00:00,1,1,1.41,0.0,-0.0,0.0,1.66,95.65
2018-01-03 02:00:00,1,2,0.81,0.0,-0.0,0.0,1.52,99.4
2018-01-03 03:00:00,1,3,0.76,0.0,-0.0,0.0,1.52,95.65
2018-01-03 04:00:00,1,4,0.16,0.0,-0.0,0.0,1.66,95.6
2018-01-03 05:00:00,1,5,0.87,89.0,190.16,61.0,1.52,95.65
2018-01-03 06:00:00,1,6,4.53,251.0,549.05,93.0,1.17,85.55
2018-01-03 07:00:00,1,7,7.78,384.0,734.83,96.0,0.83,76.8
2018-01-03 08:00:00,1,8,9.78,454.0,766.65,107.0,0.69,61.55
2018-01-03 09:00:00,1,9,11.03,467.0,764.44,111.0,0.48,53.25
2018-01-03 10:00:00,1,10,11.86,422.0,729.73,108.0,0.21,51.35
2018-01-03 11:00:00,1,11,12.24,323.0,642.19,99.0,0.76,51.5
2018-01-03 12:00:00,1,12,11.72,184.0,480.63,75.0,1.52,57.55
2018-01-03 13:00:00,1,13,10.21,22.0,0.0,22.0,1.79,69.0
2018-01-03 14:00:00,1,14,8.03,0.0,-0.0,0.0,1.66,76.85
2018-01-03 15:00:00,1,15,6.0,0.0,-0.0,0.0,1.17,88.95
2018-01-03 16:00:00,1,16,6.4,0.0,-0.0,0.0,0.69,88.95
2018-01-03 17:00:00,1,17,5.88,0.0,-0.0,0.0,0.34,92.3
2018-01-03 18:00:00,1,18,5.46,0.0,-0.0,0.0,0.14,92.3
2018-01-03 19:00:00,1,19,5.01,0.0,-0.0,0.0,0.41,88.85
2018-01-03 20:00:00,1,20,4.52,0.0,-0.0,0.0,0.62,88.85
2018-01-03 21:00:00,1,21,4.04,0.0,-0.0,0.0,0.83,88.8
2018-01-03 22:00:00,1,22,3.27,0.0,-0.0,0.0,0.9,88.7
2018-01-03 23:00:00,1,23,2.86,0.0,-0.0,0.0,0.97,92.15
2018-01-04 00:00:00,1,0,2.77,0.0,-0.0,0.0,0.9,88.65
2018-01-04 01:00:00,1,1,1.73,0.0,-0.0,0.0,1.03,88.6
2018-01-04 02:00:00,1,2,0.8,0.0,-0.0,0.0,1.1,88.5
2018-01-04 03:00:00,1,3,-0.21,0.0,-0.0,0.0,1.24,88.45
2018-01-04 04:00:00,1,4,-0.71,0.0,-0.0,0.0,1.31,88.4
2018-01-04 05:00:00,1,5,-0.47,37.0,0.0,37.0,1.17,88.45
2018-01-04 06:00:00,1,6,2.94,117.0,17.34,112.0,0.48,88.7
2018-01-04 07:00:00,1,7,6.73,219.0,81.46,187.0,0.21,68.4
2018-01-04 08:00:00,1,8,8.32,356.0,315.05,213.0,0.55,61.3
2018-01-04 09:00:00,1,9,9.21,396.0,417.25,201.0,1.1,61.45
2018-01-04 10:00:00,1,10,9.74,333.0,300.75,203.0,1.45,61.55
2018-01-04 11:00:00,1,11,9.75,258.0,276.33,161.0,1.72,63.9
2018-01-04 12:00:00,1,12,9.08,108.0,52.36,96.0,1.72,71.4
2018-01-04 13:00:00,1,13,7.82,9.0,0.0,9.0,1.38,79.7
2018-01-04 14:00:00,1,14,6.41,0.0,-0.0,0.0,1.24,85.75
2018-01-04 15:00:00,1,15,5.09,0.0,-0.0,0.0,0.83,95.75
2018-01-04 16:00:00,1,16,5.11,0.0,-0.0,0.0,0.55,92.25
2018-01-04 17:00:00,1,17,4.83,0.0,-0.0,0.0,0.28,95.75
2018-01-04 18:00:00,1,18,4.69,0.0,-0.0,0.0,0.28,95.75
2018-01-04 19:00:00,1,19,4.49,0.0,-0.0,0.0,0.28,88.85
2018-01-04 20:00:00,1,20,4.23,0.0,-0.0,0.0,0.28,92.2
2018-01-04 21:00:00,1,21,3.98,0.0,-0.0,0.0,0.41,88.8
2018-01-04 22:00:00,1,22,3.83,0.0,-0.0,0.0,0.62,88.75
2018-01-04 23:00:00,1,23,3.55,0.0,-0.0,0.0,0.76,88.75
2018-01-05 00:00:00,1,0,2.5,0.0,-0.0,0.0,0.97,88.65
2018-01-05 01:00:00,1,1,1.77,0.0,-0.0,0.0,1.1,92.05
2018-01-05 02:00:00,1,2,1.0,0.0,-0.0,0.0,1.1,88.55
2018-01-05 03:00:00,1,3,0.58,0.0,-0.0,0.0,1.1,88.5
2018-01-05 04:00:00,1,4,0.16,0.0,-0.0,0.0,1.1,88.45
2018-01-05 05:00:00,1,5,0.62,80.0,128.62,61.0,0.97,88.5
2018-01-05 06:00:00,1,6,3.93,31.0,0.0,31.0,0.55,82.3
2018-01-05 07:00:00,1,7,7.31,133.0,2.54,132.0,0.62,68.5
2018-01-05 08:00:00,1,8,9.11,272.0,105.43,224.0,0.48,61.45
2018-01-05 09:00:00,1,9,10.27,314.0,170.54,234.0,0.55,59.35
2018-01-05 10:00:00,1,10,10.95,250.0,92.1,210.0,0.62,59.5
2018-01-05 11:00:00,1,11,11.12,94.0,0.0,94.0,0.76,59.6
2018-01-05 12:00:00,1,12,10.79,109.0,51.8,97.0,1.03,64.1
2018-01-05 13:00:00,1,13,9.49,26.0,0.0,26.0,1.45,71.5
2018-01-05 14:00:00,1,14,7.57,0.0,-0.0,0.0,1.1,82.7
2018-01-05 15:00:00,1,15,7.18,0.0,-0.0,0.0,0.48,79.65
2018-01-05 16:00:00,1,16,6.46,0.0,-0.0,0.0,0.48,82.6
2018-01-05 17:00:00,1,17,5.93,0.0,-0.0,0.0,0.62,82.55
2018-01-05 18:00:00,1,18,5.51,0.0,-0.0,0.0,0.48,85.65
2018-01-05 19:00:00,1,19,4.93,0.0,-0.0,0.0,0.62,79.35
2018-01-05 20:00:00,1,20,4.35,0.0,-0.0,0.0,0.97,82.3
2018-01-05 21:00:00,1,21,1.6,0.0,-0.0,0.0,1.38,88.6
2018-01-05 22:00:00,1,22,-0.08,0.0,-0.0,0.0,1.45,88.45
2018-01-05 23:00:00,1,23,-1.04,0.0,-0.0,0.0,1.45,88.4
2018-01-06 00:00:00,1,0,-1.62,0.0,-0.0,0.0,1.38,88.35
2018-01-06 01:00:00,1,1,-1.73,0.0,-0.0,0.0,1.31,91.85
2018-01-06 02:00:00,1,2,-1.79,0.0,-0.0,0.0,1.24,88.3
2018-01-06 03:00:00,1,3,-2.1,0.0,-0.0,0.0,1.31,88.3
2018-01-06 04:00:00,1,4,-2.32,0.0,-0.0,0.0,1.38,84.85
2018-01-06 05:00:00,1,5,-1.38,41.0,0.0,41.0,1.17,88.35
2018-01-06 06:00:00,1,6,2.86,151.0,72.49,130.0,0.76,88.65
2018-01-06 07:00:00,1,7,7.09,371.0,650.71,114.0,0.41,65.95
2018-01-06 08:00:00,1,8,8.92,449.0,729.01,116.0,0.34,59.0
2018-01-06 09:00:00,1,9,9.78,468.0,749.55,115.0,0.48,57.05
2018-01-06 10:00:00,1,10,10.26,424.0,714.79,112.0,0.9,59.35
2018-01-06 11:00:00,1,11,10.25,330.0,652.13,98.0,1.38,61.65
2018-01-06 12:00:00,1,12,9.78,160.0,260.41,99.0,1.59,68.9
2018-01-06 13:00:00,1,13,8.35,4.0,0.0,4.0,1.72,76.85
2018-01-06 14:00:00,1,14,6.65,0.0,-0.0,0.0,1.59,85.75
2018-01-06 15:00:00,1,15,5.07,0.0,-0.0,0.0,1.1,92.25
2018-01-06 16:00:00,1,16,5.28,0.0,-0.0,0.0,0.9,92.25
2018-01-06 17:00:00,1,17,4.18,0.0,-0.0,0.0,1.03,95.75
2018-01-06 18:00:00,1,18,3.17,0.0,-0.0,0.0,1.17,95.7
2018-01-06 19:00:00,1,19,3.78,0.0,-0.0,0.0,1.17,92.15
2018-01-06 20:00:00,1,20,3.24,0.0,-0.0,0.0,1.24,95.7
2018-01-06 21:00:00,1,21,2.78,0.0,-0.0,0.0,1.17,95.7
2018-01-06 22:00:00,1,22,2.47,0.0,-0.0,0.0,1.17,92.15
2018-01-06 23:00:00,1,23,2.49,0.0,-0.0,0.0,1.17,92.15
2018-01-07 00:00:00,1,0,1.57,0.0,-0.0,0.0,1.38,95.65
2018-01-07 01:00:00,1,1,1.05,0.0,-0.0,0.0,1.38,95.65
2018-01-07 02:00:00,1,2,0.37,0.0,-0.0,0.0,1.38,95.65
2018-01-07 03:00:00,1,3,0.04,0.0,-0.0,0.0,1.31,95.6
2018-01-07 04:00:00,1,4,-0.42,0.0,-0.0,0.0,1.31,95.6
2018-01-07 05:00:00,1,5,0.0,53.0,20.18,50.0,1.24,95.6
2018-01-07 06:00:00,1,6,3.6,240.0,457.77,107.0,0.83,88.75
2018-01-07 07:00:00,1,7,7.24,366.0,613.34,123.0,0.34,82.65
2018-01-07 08:00:00,1,8,8.63,443.0,689.36,127.0,0.14,74.05
2018-01-07 09:00:00,1,9,9.46,457.0,685.11,133.0,0.07,66.35
2018-01-07 10:00:00,1,10,10.25,429.0,729.32,109.0,0.28,66.45
2018-01-07 11:00:00,1,11,10.5,339.0,683.85,94.0,0.41,64.1
2018-01-07 12:00:00,1,12,10.45,202.0,557.19,70.0,0.76,66.45
2018-01-07 13:00:00,1,13,9.64,29.0,0.0,29.0,1.1,71.5
2018-01-07 14:00:00,1,14,7.83,0.0,-0.0,0.0,1.03,82.7
2018-01-07 15:00:00,1,15,7.72,0.0,-0.0,0.0,0.62,76.8
2018-01-07 16:00:00,1,16,7.21,0.0,-0.0,0.0,0.83,79.65
2018-01-07 17:00:00,1,17,5.29,0.0,-0.0,0.0,1.24,85.6
2018-01-07 18:00:00,1,18,2.45,0.0,-0.0,0.0,1.52,92.15
2018-01-07 19:00:00,1,19,1.44,0.0,-0.0,0.0,1.45,92.05
2018-01-07 20:00:00,1,20,0.14,0.0,-0.0,0.0,1.38,95.6
2018-01-07 21:00:00,1,21,-0.51,0.0,-0.0,0.0,1.31,91.95
2018-01-07 22:00:00,1,22,-1.13,0.0,-0.0,0.0,1.31,91.95
2018-01-07 23:00:00,1,23,-1.34,0.0,-0.0,0.0,1.24,91.9
2018-01-08 00:00:00,1,0,-1.13,0.0,-0.0,0.0,1.24,88.4
2018-01-08 01:00:00,1,1,-1.16,0.0,-0.0,0.0,1.24,91.9
2018-01-08 02:00:00,1,2,-1.28,0.0,-0.0,0.0,1.24,88.35
2018-01-08 03:00:00,1,3,-1.46,0.0,-0.0,0.0,1.38,88.35
2018-01-08 04:00:00,1,4,-1.72,0.0,-0.0,0.0,1.45,88.3
2018-01-08 05:00:00,1,5,-1.03,30.0,0.0,30.0,1.38,85.0
2018-01-08 06:00:00,1,6,3.06,109.0,10.29,106.0,1.03,85.4
2018-01-08 07:00:00,1,7,7.65,237.0,108.16,194.0,0.9,63.6
2018-01-08 08:00:00,1,8,9.86,369.0,345.56,210.0,0.55,57.05
2018-01-08 09:00:00,1,9,11.29,464.0,686.33,138.0,0.21,51.25
2018-01-08 10:00:00,1,10,12.02,436.0,734.47,112.0,0.28,47.75
2018-01-08 11:00:00,1,11,12.12,340.0,662.3,101.0,0.76,51.5
2018-01-08 12:00:00,1,12,11.5,184.0,379.72,93.0,1.17,59.7
2018-01-08 13:00:00,1,13,10.15,28.0,0.0,28.0,1.24,66.45
2018-01-08 14:00:00,1,14,8.58,0.0,-0.0,0.0,0.48,71.35
2018-01-08 15:00:00,1,15,7.79,0.0,-0.0,0.0,0.69,71.25
2018-01-08 16:00:00,1,16,3.92,0.0,-0.0,0.0,1.45,82.3
2018-01-08 17:00:00,1,17,1.66,0.0,-0.0,0.0,1.66,92.05
2018-01-08 18:00:00,1,18,0.3,0.0,-0.0,0.0,1.59,92.0
2018-01-08 19:00:00,1,19,-1.08,0.0,-0.0,0.0,1.38,91.95
2018-01-08 20:00:00,1,20,-1.7,0.0,-0.0,0.0,1.38,95.55
2018-01-08 21:00:00,1,21,-2.01,0.0,-0.0,0.0,1.38,91.85
2018-01-08 22:00:00,1,22,-2.13,0.0,-0.0,0.0,1.38,88.3
2018-01-08 23:00:00,1,23,-2.25,0.0,-0.0,0.0,1.31,88.3
2018-01-09 00:00:00,1,0,-2.41,0.0,-0.0,0.0,1.31,84.85
2018-01-09 01:00:00,1,1,-2.46,0.0,-0.0,0.0,1.31,84.85
2018-01-09 02:00:00,1,2,-2.68,0.0,-0.0,0.0,1.38,88.25
2018-01-09 03:00:00,1,3,-2.72,0.0,-0.0,0.0,1.38,84.85
2018-01-09 04:00:00,1,4,-2.96,0.0,-0.0,0.0,1.45,84.85
2018-01-09 05:00:00,1,5,-2.08,108.0,346.67,56.0,1.38,84.85
2018-01-09 06:00:00,1,6,2.58,272.0,652.77,81.0,0.97,85.35
2018-01-09 07:00:00,1,7,7.33,0.0,0.0,0.0,0.9,65.95
2018-01-09 08:00:00,1,8,9.55,466.0,766.3,112.0,0.76,52.85
2018-01-09 09:00:00,1,9,10.82,481.0,762.83,117.0,0.55,49.2
2018-01-09 10:00:00,1,10,11.53,445.0,761.93,107.0,0.28,45.8
2018-01-09 11:00:00,1,11,11.66,264.0,258.56,170.0,0.62,49.45
2018-01-09 12:00:00,1,12,10.81,206.0,532.02,77.0,1.52,59.5
2018-01-09 13:00:00,1,13,8.93,31.0,0.0,31.0,1.66,66.15
2018-01-09 14:00:00,1,14,6.53,0.0,-0.0,0.0,0.83,73.8
2018-01-09 15:00:00,1,15,5.12,0.0,-0.0,0.0,0.55,76.4
2018-01-09 16:00:00,1,16,2.24,0.0,-0.0,0.0,1.52,92.1
2018-01-09 17:00:00,1,17,0.31,0.0,-0.0,0.0,1.79,95.6
2018-01-09 18:00:00,1,18,-0.86,0.0,-0.0,0.0,1.86,91.95
2018-01-09 19:00:00,1,19,-0.72,0.0,-0.0,0.0,1.93,85.0
2018-01-09 20:00:00,1,20,-1.07,0.0,-0.0,0.0,2.0,78.5
2018-01-09 21:00:00,1,21,-1.09,0.0,-0.0,0.0,1.72,75.45
2018-01-09 22:00:00,1,22,-0.24,0.0,-0.0,0.0,1.31,72.6
2018-01-09 23:00:00,1,23,0.68,0.0,-0.0,0.0,0.97,67.2
2018-01-10 00:00:00,1,0,0.21,0.0,-0.0,0.0,1.45,69.85
2018-01-10 01:00:00,1,1,-1.52,0.0,-0.0,0.0,1.86,81.65
2018-01-10 02:00:00,1,2,-0.53,0.0,-0.0,0.0,1.38,81.75
2018-01-10 03:00:00,1,3,-0.35,0.0,-0.0,0.0,1.17,85.05
2018-01-10 04:00:00,1,4,-1.15,0.0,-0.0,0.0,1.17,88.4
2018-01-10 05:00:00,1,5,-0.52,50.0,13.26,48.0,1.03,88.45
2018-01-10 06:00:00,1,6,1.55,263.0,585.43,91.0,0.9,92.05
2018-01-10 07:00:00,1,7,3.75,0.0,0.0,0.0,1.59,79.15
2018-01-10 08:00:00,1,8,4.3,469.0,773.87,110.0,1.79,79.2
2018-01-10 09:00:00,1,9,4.8,484.0,771.7,114.0,2.14,76.3
2018-01-10 10:00:00,1,10,4.81,412.0,584.96,151.0,2.34,76.3
2018-01-10 11:00:00,1,11,4.59,335.0,600.53,115.0,2.41,76.3
2018-01-10 12:00:00,1,12,4.0,125.0,73.36,107.0,2.41,76.25
2018-01-10 13:00:00,1,13,3.04,7.0,0.0,7.0,2.14,82.2
2018-01-10 14:00:00,1,14,1.56,0.0,-0.0,0.0,1.86,88.6
2018-01-10 15:00:00,1,15,0.85,0.0,-0.0,0.0,1.45,95.65
2018-01-10 16:00:00,1,16,0.66,0.0,-0.0,0.0,1.17,95.65
2018-01-10 17:00:00,1,17,0.52,0.0,-0.0,0.0,1.1,95.65
2018-01-10 18:00:00,1,18,0.24,0.0,-0.0,0.0,1.17,99.4
2018-01-10 19:00:00,1,19,0.36,0.0,-0.0,0.0,1.1,95.65
2018-01-10 20:00:00,1,20,0.01,0.0,-0.0,0.0,0.97,99.4
2018-01-10 21:00:00,1,21,-0.3,0.0,-0.0,0.0,0.9,99.4
2018-01-10 22:00:00,1,22,-0.65,0.0,-0.0,0.0,0.62,99.4
2018-01-10 23:00:00,1,23,-0.8,0.0,-0.0,0.0,0.62,99.4
2018-01-11 00:00:00,1,0,-1.34,0.0,-0.0,0.0,0.9,99.4
2018-01-11 01:00:00,1,1,-1.86,0.0,-0.0,0.0,1.03,99.4
2018-01-11 02:00:00,1,2,-2.08,0.0,-0.0,0.0,1.03,99.4
2018-01-11 03:00:00,1,3,-1.74,0.0,-0.0,0.0,0.83,99.4
2018-01-11 04:00:00,1,4,-1.48,0.0,-0.0,0.0,0.55,95.6
2018-01-11 05:00:00,1,5,-1.16,10.0,0.0,10.0,0.28,95.6
2018-01-11 06:00:00,1,6,-0.08,120.0,16.94,115.0,0.55,92.0
2018-01-11 07:00:00,1,7,1.64,117.0,0.0,117.0,1.03,82.0
2018-01-11 08:00:00,1,8,2.71,178.0,6.44,175.0,1.17,79.0
2018-01-11 09:00:00,1,9,3.62,274.0,83.01,234.0,1.45,73.3
2018-01-11 10:00:00,1,10,4.04,112.0,0.0,112.0,1.52,73.4
2018-01-11 11:00:00,1,11,4.22,70.0,0.0,70.0,1.66,73.4
2018-01-11 12:00:00,1,12,3.9,48.0,0.0,48.0,1.52,73.4
2018-01-11 13:00:00,1,13,2.98,23.0,0.0,23.0,1.1,82.2
2018-01-11 14:00:00,1,14,1.55,0.0,-0.0,0.0,0.9,88.6
2018-01-11 15:00:00,1,15,0.41,0.0,-0.0,0.0,0.62,92.0
2018-01-11 16:00:00,1,16,0.01,0.0,-0.0,0.0,0.9,95.6
2018-01-11 17:00:00,1,17,-0.19,0.0,-0.0,0.0,0.76,99.4
2018-01-11 18:00:00,1,18,-0.14,0.0,-0.0,0.0,0.83,92.0
2018-01-11 19:00:00,1,19,0.79,0.0,-0.0,0.0,0.55,92.0
2018-01-11 20:00:00,1,20,0.71,0.0,-0.0,0.0,0.55,92.0
2018-01-11 21:00:00,1,21,0.63,0.0,-0.0,0.0,0.62,92.0
2018-01-11 22:00:00,1,22,-0.03,0.0,-0.0,0.0,1.03,92.0
2018-01-11 23:00:00,1,23,0.07,0.0,-0.0,0.0,0.76,88.45
2018-01-12 00:00:00,1,0,0.22,0.0,-0.0,0.0,0.55,88.45
2018-01-12 01:00:00,1,1,0.33,0.0,-0.0,0.0,0.69,88.45
2018-01-12 02:00:00,1,2,-0.8,0.0,-0.0,0.0,1.03,91.95
2018-01-12 03:00:00,1,3,-1.82,0.0,-0.0,0.0,1.24,91.85
2018-01-12 04:00:00,1,4,-2.18,0.0,-0.0,0.0,1.24,88.3
2018-01-12 05:00:00,1,5,-1.69,122.0,490.67,47.0,1.17,91.85
2018-01-12 06:00:00,1,6,2.68,284.0,711.57,73.0,0.76,85.35
2018-01-12 07:00:00,1,7,7.0,399.0,742.46,99.0,0.41,65.95
2018-01-12 08:00:00,1,8,8.94,471.0,764.76,113.0,0.48,56.9
2018-01-12 09:00:00,1,9,9.98,490.0,774.25,115.0,0.9,55.05
2018-01-12 10:00:00,1,10,10.53,450.0,752.86,110.0,1.17,53.1
2018-01-12 11:00:00,1,11,10.6,356.0,693.23,98.0,1.17,57.3
2018-01-12 12:00:00,1,12,10.11,214.0,536.93,79.0,1.1,64.0
2018-01-12 13:00:00,1,13,8.71,35.0,0.0,35.0,1.17,71.35
2018-01-12 14:00:00,1,14,6.82,0.0,-0.0,0.0,1.1,76.65
2018-01-12 15:00:00,1,15,4.13,0.0,-0.0,0.0,1.17,88.8
2018-01-12 16:00:00,1,16,2.27,0.0,-0.0,0.0,1.52,95.65
2018-01-12 17:00:00,1,17,1.27,0.0,-0.0,0.0,1.52,95.65
2018-01-12 18:00:00,1,18,0.82,0.0,-0.0,0.0,1.45,95.65
2018-01-12 19:00:00,1,19,2.08,0.0,-0.0,0.0,1.38,88.65
2018-01-12 20:00:00,1,20,1.66,0.0,-0.0,0.0,1.38,88.6
2018-01-12 21:00:00,1,21,1.2,0.0,-0.0,0.0,1.38,88.55
2018-01-12 22:00:00,1,22,0.68,0.0,-0.0,0.0,1.31,88.5
2018-01-12 23:00:00,1,23,0.17,0.0,-0.0,0.0,1.31,88.45
2018-01-13 00:00:00,1,0,-0.34,0.0,-0.0,0.0,1.31,88.45
2018-01-13 01:00:00,1,1,-0.89,0.0,-0.0,0.0,1.17,88.4
2018-01-13 02:00:00,1,2,-0.68,0.0,-0.0,0.0,1.03,88.4
2018-01-13 03:00:00,1,3,0.91,0.0,-0.0,0.0,0.83,78.8
2018-01-13 04:00:00,1,4,1.83,0.0,-0.0,0.0,0.55,78.9
2018-01-13 05:00:00,1,5,2.13,92.0,181.8,64.0,0.28,78.95
2018-01-13 06:00:00,1,6,3.05,234.0,379.12,121.0,0.48,85.4
2018-01-13 07:00:00,1,7,5.22,268.0,172.43,198.0,1.24,73.55
2018-01-13 08:00:00,1,8,5.81,287.0,114.8,233.0,1.59,73.65
2018-01-13 09:00:00,1,9,6.12,224.0,26.7,211.0,1.72,73.7
2018-01-13 10:00:00,1,10,6.38,192.0,15.4,185.0,2.0,73.7
2018-01-13 11:00:00,1,11,6.07,134.0,5.33,132.0,2.14,76.55
2018-01-13 12:00:00,1,12,5.51,64.0,0.0,64.0,2.07,76.5
2018-01-13 13:00:00,1,13,4.46,11.0,0.0,11.0,1.86,82.35
2018-01-13 14:00:00,1,14,2.88,0.0,-0.0,0.0,1.66,88.7
2018-01-13 15:00:00,1,15,1.96,0.0,-0.0,0.0,1.59,95.65
2018-01-13 16:00:00,1,16,1.51,0.0,-0.0,0.0,1.45,99.4
2018-01-13 17:00:00,1,17,0.97,0.0,-0.0,0.0,1.24,99.35
2018-01-13 18:00:00,1,18,0.69,0.0,-0.0,0.0,1.24,100.0
2018-01-13 19:00:00,1,19,0.62,0.0,-0.0,0.0,1.45,95.65
2018-01-13 20:00:00,1,20,0.36,0.0,-0.0,0.0,1.45,95.65
2018-01-13 21:00:00,1,21,0.13,0.0,-0.0,0.0,1.45,95.6
2018-01-13 22:00:00,1,22,-0.05,0.0,-0.0,0.0,1.24,95.6
2018-01-13 23:00:00,1,23,-0.2,0.0,-0.0,0.0,1.38,95.6
2018-01-14 00:00:00,1,0,-0.29,0.0,-0.0,0.0,1.45,95.6
2018-01-14 01:00:00,1,1,-0.56,0.0,-0.0,0.0,1.38,95.6
2018-01-14 02:00:00,1,2,-0.62,0.0,-0.0,0.0,1.38,91.95
2018-01-14 03:00:00,1,3,-0.83,0.0,-0.0,0.0,1.17,95.6
2018-01-14 04:00:00,1,4,-0.86,0.0,-0.0,0.0,1.31,95.6
2018-01-14 05:00:00,1,5,-0.98,93.0,186.74,64.0,1.45,91.95
2018-01-14 06:00:00,1,6,-0.72,43.0,0.0,43.0,1.59,91.95
2018-01-14 07:00:00,1,7,-0.02,79.0,0.0,79.0,1.66,88.45
2018-01-14 08:00:00,1,8,0.4,91.0,0.0,91.0,1.72,85.15
2018-01-14 09:00:00,1,9,0.81,108.0,0.0,108.0,1.79,85.15
2018-01-14 10:00:00,1,10,0.99,100.0,0.0,100.0,2.0,81.95
2018-01-14 11:00:00,1,11,0.76,97.0,0.0,97.0,1.86,85.15
2018-01-14 12:00:00,1,12,0.35,54.0,0.0,54.0,1.86,88.45
2018-01-14 13:00:00,1,13,0.11,11.0,0.0,11.0,1.72,92.0
2018-01-14 14:00:00,1,14,-0.28,0.0,-0.0,0.0,1.59,95.6
2018-01-14 15:00:00,1,15,-0.69,0.0,-0.0,0.0,1.38,99.4
2018-01-14 16:00:00,1,16,-0.68,0.0,-0.0,0.0,1.45,95.6
2018-01-14 17:00:00,1,17,-0.75,0.0,-0.0,0.0,1.52,95.6
2018-01-14 18:00:00,1,18,-1.04,0.0,-0.0,0.0,1.45,95.6
2018-01-14 19:00:00,1,19,-1.11,0.0,-0.0,0.0,1.45,95.6
2018-01-14 20:00:00,1,20,-1.06,0.0,-0.0,0.0,1.38,95.6
